ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:     884       210.9064       145.3083         0.0000         0.0000          -7398.6303       731.1579         0.0000         0.0000         0.0000          -6311.2577         0.0000     -6311.2577     -6311.2577         0.0000          -1394.4928     -1409.7770     23823.1240     -1394.4928     -1409.7770
ENERGY:     885       210.9074       145.3085         0.0000         0.0000          -7398.6331       731.1595         0.0000         0.0000         0.0000          -6311.2579         0.0000     -6311.2579     -6311.2579         0.0000          -1394.5013     -1409.7655     23823.1240     -1394.5013     -1409.7655
ENERGY:     886       210.9082       145.3087         0.0000         0.0000          -7398.6357       731.1609         0.0000         0.0000         0.0000          -6311.2579         0.0000     -6311.2579     -6311.2579         0.0000          -1394.5068     -1409.7532     23823.1240     -1394.5068     -1409.7532
ENERGY:     887       212.6157       145.0385         0.0000         0.0000          -7401.2274       734.6043         0.0000         0.0000         0.0000          -6308.9689         0.0000     -6308.9689     -6308.9689         0.0000          -1235.2833     -1369.3574     23823.1240     -1235.2833     -1369.3574
ENERGY:     888       209.9695       145.1788         0.0000         0.0000          -7399.5598       732.2500         0.0000         0.0000         0.0000          -6312.1614         0.0000     -6312.1614     -6312.1614         0.0000          -1323.6181     -1397.2891     23823.1240     -1323.6181     -1397.2891
ENERGY:     889       214.4236       146.1564         0.0000         0.0000          -7408.6876       735.8404         0.0000         0.0000         0.0000          -6312.2672         0.0000     -6312.2672     -6312.2672         0.0000          -1447.8121     -1376.0406     23823.1240     -1447.8121     -1376.0406
ENERGY:     890       228.1395       147.3731         0.0000         0.0000          -7417.7872       740.0255         0.0000         0.0000         0.0000          -6302.2490         0.0000     -6302.2490     -6302.2490         0.0000          -1697.0911     -1345.6610     23823.1240     -1697.0911     -1345.6610
ENERGY:     891       211.1271       145.6481         0.0000         0.0000          -7404.2248       734.0122         0.0000         0.0000         0.0000          -6313.4374         0.0000     -6313.4374     -6313.4374         0.0000          -1371.4178     -1387.2287     23823.1240     -1371.4178     -1387.2287
ENERGY:     892       211.3594       145.6964         0.0000         0.0000          -7404.6717       734.1888         0.0000         0.0000         0.0000          -6313.4272         0.0000     -6313.4272     -6313.4272         0.0000          -1377.7174     -1386.1823     23823.1240     -1377.7174     -1386.1823
ENERGY:     893       211.1493       145.6529         0.0000         0.0000          -7404.2691       734.0298         0.0000         0.0000         0.0000          -6313.4371         0.0000     -6313.4371     -6313.4371         0.0000          -1372.0267     -1387.1175     23823.1240     -1372.0267     -1387.1175
ENERGY:     894       211.1303       145.6488         0.0000         0.0000          -7404.2312       734.0148         0.0000         0.0000         0.0000          -6313.4374         0.0000     -6313.4374     -6313.4374         0.0000          -1371.5055     -1387.2126     23823.1240     -1371.5055     -1387.2126
ENERGY:     895       211.1271       145.6481         0.0000         0.0000          -7404.2248       734.0122         0.0000         0.0000         0.0000          -6313.4374         0.0000     -6313.4374     -6313.4374         0.0000          -1371.4178     -1387.2287     23823.1240     -1371.4178     -1387.2287
ENERGY:     896       213.8676       146.0682         0.0000         0.0000          -7410.6757       736.9519         0.0000         0.0000         0.0000          -6313.7880         0.0000     -6313.7880     -6313.7880         0.0000          -1380.6821     -1365.8777     23823.1240     -1380.6821     -1365.8777
ENERGY:     897       225.2675       146.8100         0.0000         0.0000          -7417.0632       740.5235         0.0000         0.0000         0.0000          -6304.4622         0.0000     -6304.4622     -6304.4622         0.0000          -1514.7640     -1334.9889     23823.1240     -1514.7640     -1334.9889
ENERGY:     898       211.5308       145.8344         0.0000         0.0000          -7407.6922       735.5160         0.0000         0.0000         0.0000          -6314.8111         0.0000     -6314.8111     -6314.8111         0.0000          -1360.7868     -1376.8572     23823.1240     -1360.7868     -1376.8572
ENERGY:     899       210.7287       144.8550         0.0000         0.0000          -7407.6187       738.4517         0.0000         0.0000         0.0000          -6313.5834         0.0000     -6313.5834     -6313.5834         0.0000          -1191.5292     -1335.7894     23823.1240     -1191.5292     -1335.7894
ENERGY:     900       209.8709       145.4125         0.0000         0.0000          -7407.6709       736.5964         0.0000         0.0000         0.0000          -6315.7910         0.0000     -6315.7910     -6315.7910         0.0000          -1278.5714     -1361.8299     23823.1240     -1278.5714     -1361.8299
ENERGY:     901       209.9564       145.4530         0.0000         0.0000          -7407.6741       736.4828         0.0000         0.0000         0.0000          -6315.7819         0.0000     -6315.7819     -6315.7819         0.0000          -1285.9318     -1363.4277     23823.1240     -1285.9318     -1363.4277
ENERGY:     902       209.8787       145.4166         0.0000         0.0000          -7407.6709       736.5850         0.0000         0.0000         0.0000          -6315.7907         0.0000     -6315.7907     -6315.7907         0.0000          -1279.2931     -1361.9850     23823.1240     -1279.2931     -1361.9850
ENERGY:     903       209.8717       145.4129         0.0000         0.0000          -7407.6710       736.5952         0.0000         0.0000         0.0000          -6315.7911         0.0000     -6315.7911     -6315.7911         0.0000          -1278.6452     -1361.8472     23823.1240     -1278.6452     -1361.8472
ENERGY:     904       215.5600       146.6335         0.0000         0.0000          -7417.6774       739.2983         0.0000         0.0000         0.0000          -6316.1856         0.0000     -6316.1856     -6316.1856         0.0000          -1445.1809     -1355.0346     23823.1240     -1445.1809     -1355.0346
ENERGY:     905       229.4149       148.1041         0.0000         0.0000          -7427.7280       742.5184         0.0000         0.0000         0.0000          -6307.6905         0.0000     -6307.6905     -6307.6905         0.0000          -1725.4921     -1340.7007     23823.1240     -1725.4921     -1340.7007
ENERGY:     906       211.9964       146.0474         0.0000         0.0000          -7413.1229       738.0092         0.0000         0.0000         0.0000          -6317.0699         0.0000     -6317.0699     -6317.0699         0.0000          -1355.3540     -1358.9928     23823.1240     -1355.3540     -1358.9928
ENERGY:     907       212.2786       146.1037         0.0000         0.0000          -7413.5775       738.1335         0.0000         0.0000         0.0000          -6317.0618         0.0000     -6317.0618     -6317.0618         0.0000          -1363.2702     -1358.6562     23823.1240     -1363.2702     -1358.6562
ENERGY:     908       212.0239       146.0530         0.0000         0.0000          -7413.1680       738.0216         0.0000         0.0000         0.0000          -6317.0695         0.0000     -6317.0695     -6317.0695         0.0000          -1356.1284     -1358.9528     23823.1240     -1356.1284     -1358.9528
ENERGY:     909       211.9996       146.0481         0.0000         0.0000          -7413.1284       738.0107         0.0000         0.0000         0.0000          -6317.0700         0.0000     -6317.0700     -6317.0700         0.0000          -1355.4479     -1358.9914     23823.1240     -1355.4479     -1358.9914
ENERGY:     910       212.0020       146.0486         0.0000         0.0000          -7413.1324       738.0118         0.0000         0.0000         0.0000          -6317.0700         0.0000     -6317.0700     -6317.0700         0.0000          -1355.5168     -1358.9885     23823.1240     -1355.5168     -1358.9885
ENERGY:     911       212.0042       146.0490         0.0000         0.0000          -7413.1360       738.0127         0.0000         0.0000         0.0000          -6317.0700         0.0000     -6317.0700     -6317.0700         0.0000          -1355.5788     -1358.9859     23823.1240     -1355.5788     -1358.9859
ENERGY:     912       212.0020       146.0486         0.0000         0.0000          -7413.1324       738.0118         0.0000         0.0000         0.0000          -6317.0700         0.0000     -6317.0700     -6317.0700         0.0000          -1355.5168     -1358.9886     23823.1240     -1355.5168     -1358.9886
