# step Etot Epot T p 
1894 -6426.7371 -6426.7371 0.0 -1339.2789 
1895 -6426.7371 -6426.7371 0.0 -1339.2983 
1896 -6425.7134 -6425.7134 0.0 -1250.3154 
1897 -6427.1381 -6427.1381 0.0 -1302.703 
1898 -6427.1246 -6427.1246 0.0 -1296.4922 
1899 -6427.1379 -6427.1379 0.0 -1302.069 
1900 -6427.1381 -6427.1381 0.0 -1302.6398 
1901 -6426.0613 -6426.0613 0.0 -1386.0598 
1902 -6427.5038 -6427.5038 0.0 -1325.3323 
1903 -6427.4893 -6427.4893 0.0 -1330.4592 
1904 -6427.5035 -6427.5035 0.0 -1325.8324 
1905 -6427.5038 -6427.5038 0.0 -1325.3827 
1906 -6427.5038 -6427.5038 0.0 -1325.4281 
1907 -6427.132 -6427.132 0.0 -1364.4837 
1908 -6427.9469 -6427.9469 0.0 -1336.5002 
1909 -6427.9401 -6427.9401 0.0 -1338.6449 
1910 -6427.9469 -6427.9469 0.0 -1336.7076 
1911 -6427.9467 -6427.9467 0.0 -1336.6195 
1912 -6427.9469 -6427.9469 0.0 -1336.7076 
1913 -6427.2374 -6427.2374 0.0 -1268.8943 
1914 -6428.3151 -6428.3151 0.0 -1306.7625 
1915 -6428.3047 -6428.3047 0.0 -1302.2134 
1916 -6428.315 -6428.315 0.0 -1306.2982 
1917 -6428.3149 -6428.3149 0.0 -1306.6888 
1918 -6428.3151 -6428.3151 0.0 -1306.7625 
1919 -6425.7733 -6425.7733 0.0 -1435.6847 
1920 -6428.5279 -6428.5279 0.0 -1330.8631 
1921 -6428.5006 -6428.5006 0.0 -1340.0744 
1922 -6428.5277 -6428.5277 0.0 -1331.773 
1923 -6428.5279 -6428.5279 0.0 -1330.9563 
1924 -6427.1022 -6427.1022 0.0 -1339.6309 
1925 -6428.7987 -6428.7987 0.0 -1328.9029 
1926 -6428.7837 -6428.7837 0.0 -1328.984 
1927 -6428.7989 -6428.7989 0.0 -1328.903 
1928 -6428.799 -6428.799 0.0 -1328.9044 
1929 -6428.799 -6428.799 0.0 -1328.9048 
1930 -6428.7989 -6428.7989 0.0 -1328.9039 
1931 -6428.799 -6428.799 0.0 -1328.9048 
1932 -6427.5136 -6427.5136 0.0 -1284.5315 
1933 -6429.1481 -6429.1481 0.0 -1310.0735 
1934 -6426.4427 -6426.4427 0.0 -1412.7775 
1935 -6429.4081 -6429.4081 0.0 -1328.7392 
1936 -6429.3806 -6429.3806 0.0 -1335.7273 
1937 -6429.4081 -6429.4081 0.0 -1329.4253 
1938 -6426.763 -6426.763 0.0 -1310.5967 
1939 -6429.6736 -6429.6736 0.0 -1320.0505 
1940 -6429.6456 -6429.6456 0.0 -1317.6095 
1941 -6429.6734 -6429.6734 0.0 -1319.7926 
1942 -6429.6737 -6429.6737 0.0 -1320.0116 
1943 -6429.6737 -6429.6737 0.0 -1320.0158 
1944 -6429.6737 -6429.6737 0.0 -1320.0116 
1945 -6427.2498 -6427.2498 0.0 -1298.4221 
1946 -6429.9866 -6429.9866 0.0 -1308.2341 
1947 -6429.9608 -6429.9608 0.0 -1305.5885 
1948 -6429.9862 -6429.9862 0.0 -1307.9478 
1949 -6429.9865 -6429.9865 0.0 -1308.203 
1950 -6429.9866 -6429.9866 0.0 -1308.2341 
1951 -6427.671 -6427.671 0.0 -1428.2866 
1952 -6430.3347 -6430.3347 0.0 -1332.6261 
1953 -6430.3095 -6430.3095 0.0 -1340.3486 
1954 -6430.3345 -6430.3345 0.0 -1333.3772 
1955 -6430.3349 -6430.3349 0.0 -1332.7429 
1956 -6430.3348 -6430.3348 0.0 -1332.8044 
1957 -6428.1045 -6428.1045 0.0 -1298.7887 
1958 -6430.6823 -6430.6823 0.0 -1316.0148 
1959 -6430.6576 -6430.6576 0.0 -1312.4262 
1960 -6430.6825 -6430.6825 0.0 -1315.6446 
1961 -6430.6825 -6430.6825 0.0 -1315.7666 
1962 -6430.6825 -6430.6825 0.0 -1315.6446 
1963 -6428.6138 -6428.6138 0.0 -1341.8464 
1964 -6431.0382 -6431.0382 0.0 -1314.6801 
1965 -6431.0164 -6431.0164 0.0 -1315.492 
1966 -6431.0382 -6431.0382 0.0 -1314.7433 
1967 -6431.0383 -6431.0383 0.0 -1314.7166 
1968 -6431.0383 -6431.0383 0.0 -1314.7086 
1969 -6431.0383 -6431.0383 0.0 -1314.7052 
1970 -6431.0383 -6431.0383 0.0 -1314.703 
1971 -6431.0383 -6431.0383 0.0 -1314.701 
1972 -6431.0383 -6431.0383 0.0 -1314.703 
1973 -6427.7345 -6427.7345 0.0 -1432.3756 
1974 -6431.3355 -6431.3355 0.0 -1333.2607 
1975 -6431.3039 -6431.3039 0.0 -1340.8402 
1976 -6431.3354 -6431.3354 0.0 -1333.991 
1977 -6431.3352 -6431.3352 0.0 -1333.4687 
1978 -6431.3355 -6431.3355 0.0 -1333.2822 
1979 -6431.3355 -6431.3355 0.0 -1333.3015 
1980 -6431.3355 -6431.3355 0.0 -1333.3178 
1981 -6431.3355 -6431.3355 0.0 -1333.3015 
1982 -6427.5588 -6427.5588 0.0 -1273.2063 
1983 -6431.6096 -6431.6096 0.0 -1313.561 
1984 -6431.5715 -6431.5715 0.0 -1306.9641 
1985 -6431.61 -6431.61 0.0 -1312.8857 
1986 -6431.61 -6431.61 0.0 -1313.1162 
1987 -6431.6102 -6431.6102 0.0 -1313.2165 
1988 -6431.6099 -6431.6099 0.0 -1313.2521 
1989 -6431.6102 -6431.6102 0.0 -1313.2165 
1990 -6430.125 -6430.125 0.0 -1365.1859 
1991 -6431.9848 -6431.9848 0.0 -1320.9813 
1992 -6431.9677 -6431.9677 0.0 -1323.7402 
1993 -6431.9849 -6431.9849 0.0 -1321.2438 
1994 -6431.9849 -6431.9849 0.0 -1321.1582 
1995 -6431.9849 -6431.9849 0.0 -1321.2438 
1996 -6431.0183 -6431.0183 0.0 -1393.1853 
1997 -6432.3914 -6432.3914 0.0 -1338.604 
1998 -6432.3779 -6432.3779 0.0 -1342.7295 
1999 -6432.3917 -6432.3917 0.0 -1339.0118 
2000 -6432.3917 -6432.3917 0.0 -1338.9503 
2001 -6432.3916 -6432.3916 0.0 -1338.9127 
2002 -6432.3917 -6432.3917 0.0 -1338.9503 
2003 -6430.2284 -6430.2284 0.0 -1260.2822 
2004 -6432.6634 -6432.6634 0.0 -1312.8727 
2005 -6432.6404 -6432.6404 0.0 -1305.9046 
2006 -6432.6636 -6432.6636 0.0 -1312.1646 
2007 -6432.6637 -6432.6637 0.0 -1312.4053 
2008 -6432.6636 -6432.6636 0.0 -1312.4814 
2009 -6432.6637 -6432.6637 0.0 -1312.4053 
2010 -6430.5009 -6430.5009 0.0 -1402.5668 
2011 -6432.9061 -6432.9061 0.0 -1328.3893 
2012 -6432.8841 -6432.8841 0.0 -1334.2149 
2013 -6432.9063 -6432.9063 0.0 -1328.962 
2014 -6432.9062 -6432.9062 0.0 -1328.7914 
2015 -6432.9063 -6432.9063 0.0 -1328.962 
2016 -6432.1746 -6432.1746 0.0 -1379.2737 
2017 -6433.2485 -6433.2485 0.0 -1340.523 
2018 -6433.2388 -6433.2388 0.0 -1343.3532 
2019 -6433.2486 -6433.2486 0.0 -1340.7972 
2020 -6433.2486 -6433.2486 0.0 -1340.7195 
2021 -6433.2486 -6433.2486 0.0 -1340.6978 
2022 -6432.3287 -6432.3287 0.0 -1277.6327 
2023 -6433.5623 -6433.5623 0.0 -1313.2561 
2024 -6433.5496 -6433.5496 0.0 -1308.5465 
2025 -6433.5621 -6433.5621 0.0 -1312.7737 
2026 -6433.5623 -6433.5623 0.0 -1313.1921 
2027 -6433.5623 -6433.5623 0.0 -1313.1504 
2028 -6433.5623 -6433.5623 0.0 -1313.1921 
2029 -6431.5606 -6431.5606 0.0 -1405.7532 
2030 -6433.7771 -6433.7771 0.0 -1329.8166 
2031 -6433.7549 -6433.7549 0.0 -1335.8539 
2032 -6433.7765 -6433.7765 0.0 -1330.3986 
2033 -6433.7771 -6433.7771 0.0 -1329.8754 
2034 -6433.7771 -6433.7771 0.0 -1329.9285 
2035 -6432.0467 -6432.0467 0.0 -1352.5556 
2036 -6433.9987 -6433.9987 0.0 -1329.9303 
2037 -6433.9808 -6433.9808 0.0 -1330.696 
2038 -6433.9994 -6433.9994 0.0 -1330.0067 
2039 -6433.9995 -6433.9995 0.0 -1329.9971 
2040 -6433.9995 -6433.9995 0.0 -1329.9913 
2041 -6433.9996 -6433.9996 0.0 -1329.9891 
2042 -6433.9994 -6433.9994 0.0 -1329.9803 
2043 -6433.9996 -6433.9996 0.0 -1329.9891 
2044 -6433.2739 -6433.2739 0.0 -1289.0105 
2045 -6434.3041 -6434.3041 0.0 -1308.8233 
2046 -6434.2953 -6434.2953 0.0 -1305.7441 
2047 -6434.3046 -6434.3046 0.0 -1308.513 
2048 -6434.3042 -6434.3042 0.0 -1308.5429 
2049 -6434.3046 -6434.3046 0.0 -1308.513 
2050 -6433.4677 -6433.4677 0.0 -1403.7184 
2051 -6434.602 -6434.602 0.0 -1333.7775 
2052 -6434.5917 -6434.5917 0.0 -1339.5656 
2053 -6434.6023 -6434.6023 0.0 -1334.3504 
2054 -6434.6023 -6434.6023 0.0 -1334.2512 
2055 -6434.6023 -6434.6023 0.0 -1334.3504 
2056 -6432.8159 -6432.8159 0.0 -1322.0489 
2057 -6434.8246 -6434.8246 0.0 -1324.7069 
2058 -6434.8049 -6434.8049 0.0 -1322.662 
2059 -6434.8246 -6434.8246 0.0 -1324.4887 
2060 -6434.8246 -6434.8246 0.0 -1324.5882 
2061 -6434.8246 -6434.8246 0.0 -1324.4887 
2062 -6432.3486 -6432.3486 0.0 -1319.8649 
2063 -6435.0253 -6435.0253 0.0 -1316.7526 
2064 -6434.9993 -6434.9993 0.0 -1314.8448 
2065 -6435.0254 -6435.0254 0.0 -1316.5447 
2066 -6435.0257 -6435.0257 0.0 -1316.6437 
2067 -6435.0258 -6435.0258 0.0 -1316.6598 
2068 -6435.0258 -6435.0258 0.0 -1316.6701 
2069 -6435.0258 -6435.0258 0.0 -1316.6794 
2070 -6435.0258 -6435.0258 0.0 -1316.6877 
2071 -6435.0258 -6435.0258 0.0 -1316.6953 
2072 -6435.0258 -6435.0258 0.0 -1316.6877 
2073 -6432.5351 -6432.5351 0.0 -1456.4855 
2074 -6435.2305 -6435.2305 0.0 -1339.5751 
2075 -6435.2072 -6435.2072 0.0 -1348.9342 
2076 -6435.2308 -6435.2308 0.0 -1340.4903 
2077 -6435.2307 -6435.2307 0.0 -1340.2012 
2078 -6435.2308 -6435.2308 0.0 -1340.4903 
2079 -6434.0809 -6434.0809 0.0 -1304.1648 
2080 -6435.4964 -6435.4964 0.0 -1321.8572 
2081 -6435.4826 -6435.4826 0.0 -1318.4595 
2082 -6435.4962 -6435.4962 0.0 -1321.4994 
2083 -6435.4965 -6435.4965 0.0 -1321.7925 
2084 -6435.4962 -6435.4962 0.0 -1321.7588 
2085 -6435.4964 -6435.4964 0.0 -1321.7925 
2086 -6433.8928 -6433.8928 0.0 -1334.9275 
2087 -6435.7109 -6435.7109 0.0 -1318.5837 
2088 -6435.6941 -6435.6941 0.0 -1318.5042 
2089 -6435.7106 -6435.7106 0.0 -1318.5533 
2090 -6435.7109 -6435.7109 0.0 -1318.5799 
2091 -6435.7108 -6435.7108 0.0 -1318.5752 
2092 -6435.7109 -6435.7109 0.0 -1318.5799 
2093 -6433.9307 -6433.9307 0.0 -1393.3082 
2094 -6435.8867 -6435.8867 0.0 -1330.3544 
2095 -6435.8681 -6435.8681 0.0 -1335.0203 
2096 -6435.8865 -6435.8865 0.0 -1330.8024 
2097 -6435.8867 -6435.8867 0.0 -1330.4119 
2098 -6435.8867 -6435.8867 0.0 -1330.3544 
2099 -6435.1668 -6435.1668 0.0 -1296.0427 
2100 -6436.1203 -6436.1203 0.0 -1313.1183 
2101 -6436.1115 -6436.1115 0.0 -1310.3153 
2102 -6436.1203 -6436.1203 0.0 -1312.8285 
2103 -6436.1204 -6436.1204 0.0 -1312.9162 
2104 -6435.8972 -6435.8972 0.0 -1337.9341 
2105 -6436.4026 -6436.4026 0.0 -1317.4446 
2106 -6436.4 -6436.4 0.0 -1318.79 
2107 -6436.4023 -6436.4023 0.0 -1317.5622 
2108 -6436.4026 -6436.4026 0.0 -1317.457 
2109 -6436.4027 -6436.4027 0.0 -1317.4693 
2110 -6436.4026 -6436.4026 0.0 -1317.477 
2111 -6436.4027 -6436.4027 0.0 -1317.4693 
2112 -6435.6634 -6435.6634 0.0 -1359.9098 
2113 -6436.6057 -6436.6057 0.0 -1325.5912 
2114 -6436.5977 -6436.5977 0.0 -1328.006 
2115 -6436.6056 -6436.6056 0.0 -1325.8186 
2116 -6436.6056 -6436.6056 0.0 -1325.629 
2117 -6436.6057 -6436.6057 0.0 -1325.5912 
2118 -6435.8655 -6435.8655 0.0 -1287.2001 
2119 -6436.7863 -6436.7863 0.0 -1309.0405 
2120 -6436.7775 -6436.7775 0.0 -1305.8761 
2121 -6436.7862 -6436.7862 0.0 -1308.7145 
2122 -6436.7864 -6436.7864 0.0 -1308.9452 
2123 -6436.7864 -6436.7864 0.0 -1308.9223 
2124 -6436.7864 -6436.7864 0.0 -1308.9452 
2125 -6436.746 -6436.746 0.0 -1359.8766 
2126 -6437.0607 -6437.0607 0.0 -1328.3157 
2127 -6437.0579 -6437.0579 0.0 -1330.963 
2128 -6437.0608 -6437.0608 0.0 -1328.6189 
2129 -6437.0608 -6437.0608 0.0 -1328.8504 
2130 -6437.0608 -6437.0608 0.0 -1328.6935 
2131 -6437.0819 -6437.0819 0.0 -1345.0043 
2132 -6434.8141 -6434.8141 0.0 -1402.016 
2133 -6437.3364 -6437.3364 0.0 -1331.8957 
2134 -6437.3346 -6437.3346 0.0 -1332.7734 
2135 -6437.3365 -6437.3365 0.0 -1331.9928 
2136 -6437.0051 -6437.0051 0.0 -1298.1979 
2137 -6437.5391 -6437.5391 0.0 -1314.3244 
2138 -6437.5337 -6437.5337 0.0 -1311.9966 
2139 -6437.539 -6437.539 0.0 -1314.0847 
2140 -6437.539 -6437.539 0.0 -1314.2546 
2141 -6437.5391 -6437.5391 0.0 -1314.3244 
2142 -6437.2417 -6437.2417 0.0 -1373.5879 
2143 -6437.7389 -6437.7389 0.0 -1332.7064 
2144 -6437.735 -6437.735 0.0 -1336.1493 
2145 -6437.739 -6437.739 0.0 -1333.0552 
2146 -6437.6898 -6437.6898 0.0 -1349.9344 
2147 -6437.9773 -6437.9773 0.0 -1336.3874 
2148 -6437.9748 -6437.9748 0.0 -1337.2778 
2149 -6437.9776 -6437.9776 0.0 -1336.4777 
2150 -6437.9776 -6437.9776 0.0 -1336.4692 
2151 -6437.9776 -6437.9776 0.0 -1336.4616 
2152 -6437.9776 -6437.9776 0.0 -1336.4692 
2153 -6437.8771 -6437.8771 0.0 -1311.1115 
2154 -6438.2005 -6438.2005 0.0 -1320.4535 
2155 -6438.1967 -6438.1967 0.0 -1319.011 
2156 -6438.2005 -6438.2005 0.0 -1320.3058 
2157 -6438.2006 -6438.2006 0.0 -1320.4258 
2158 -6438.0172 -6438.0172 0.0 -1393.056 
2159 -6438.4057 -6438.4057 0.0 -1346.5965 
2160 -6438.4026 -6438.4026 0.0 -1350.7119 
2161 -6438.4061 -6438.4061 0.0 -1347.0093 
2162 -6438.4061 -6438.4061 0.0 -1346.9687 
2163 -6438.4061 -6438.4061 0.0 -1346.9321 
2164 -6438.4061 -6438.4061 0.0 -1346.9687 
2165 -6438.1546 -6438.1546 0.0 -1346.1379 
2166 -6438.5907 -6438.5907 0.0 -1342.4876 
2167 -6438.5866 -6438.5866 0.0 -1342.2806 
2168 -6438.5911 -6438.5911 0.0 -1342.4699 
2169 -6438.591 -6438.591 0.0 -1342.4701 
2170 -6438.5911 -6438.5911 0.0 -1342.4699 
2171 -6438.411 -6438.411 0.0 -1333.7094 
2172 -6438.7801 -6438.7801 0.0 -1334.6935 
2173 -6438.7754 -6438.7754 0.0 -1334.0529 
2174 -6438.7801 -6438.7801 0.0 -1334.6262 
2175 -6438.7801 -6438.7801 0.0 -1334.677 
2176 -6438.7801 -6438.7801 0.0 -1334.6935 
2177 -6438.7359 -6438.7359 0.0 -1396.6163 
2178 -6438.9969 -6438.9969 0.0 -1360.1323 
2179 -6438.9947 -6438.9947 0.0 -1363.3799 
2180 -6438.9968 -6438.9968 0.0 -1360.4508 
2181 -6438.997 -6438.997 0.0 -1360.1882 
2182 -6438.9969 -6438.9969 0.0 -1360.2125 
2183 -6438.997 -6438.997 0.0 -1360.1882 
2184 -6438.7833 -6438.7833 0.0 -1334.2869 
2185 -6439.177 -6439.177 0.0 -1345.8841 
2186 -6439.1733 -6439.1733 0.0 -1344.2114 
2187 -6439.177 -6439.177 0.0 -1345.7117 
2188 -6439.177 -6439.177 0.0 -1345.788 
2189 -6439.177 -6439.177 0.0 -1345.8136 
2190 -6439.1771 -6439.1771 0.0 -1345.823 
2191 -6439.1771 -6439.1771 0.0 -1345.8293 
2192 -6438.7333 -6438.7333 0.0 -1341.0262 
2193 -6439.3186 -6439.3186 0.0 -1340.7429 
2194 -6439.3119 -6439.3119 0.0 -1340.1048 
2195 -6439.3185 -6439.3185 0.0 -1340.673 
2196 -6439.3185 -6439.3185 0.0 -1340.7328 
2197 -6439.3186 -6439.3186 0.0 -1340.7429 
2198 -6439.2294 -6439.2294 0.0 -1406.944 
2199 -6439.508 -6439.508 0.0 -1366.9431 
2200 -6439.506 -6439.506 0.0 -1370.55 
2201 -6439.5081 -6439.5081 0.0 -1367.3013 
2202 -6439.5081 -6439.5081 0.0 -1367.2657 
2203 -6439.5081 -6439.5081 0.0 -1367.3013 
2204 -6439.5478 -6439.5478 0.0 -1340.8049 
2205 -6437.9785 -6437.9785 0.0 -1343.8907 
2206 -6439.723 -6439.723 0.0 -1349.7067 
2207 -6439.7216 -6439.7216 0.0 -1348.5229 
2208 -6439.7228 -6439.7228 0.0 -1349.5804 
2209 -6439.7232 -6439.7232 0.0 -1349.6968 
2210 -6439.7232 -6439.7232 0.0 -1349.6859 
2211 -6439.7232 -6439.7232 0.0 -1349.676 
2212 -6439.7232 -6439.7232 0.0 -1349.6672 
2213 -6439.7232 -6439.7232 0.0 -1349.676 
2214 -6439.3532 -6439.3532 0.0 -1369.778 
2215 -6439.8603 -6439.8603 0.0 -1353.0791 
2216 -6439.8592 -6439.8592 0.0 -1352.5785 
2217 -6439.8602 -6439.8602 0.0 -1353.0259 
2218 -6439.8603 -6439.8603 0.0 -1353.0751 
2219 -6439.8603 -6439.8603 0.0 -1353.0704 
2220 -6439.8603 -6439.8603 0.0 -1353.0662 
2221 -6439.8603 -6439.8603 0.0 -1353.0704 
2222 -6439.6154 -6439.6154 0.0 -1416.7603 
2223 -6440.0127 -6440.0127 0.0 -1373.8373 
2224 -6440.0102 -6440.0102 0.0 -1377.6387 
2225 -6440.0126 -6440.0126 0.0 -1374.2086 
2226 -6440.0128 -6440.0128 0.0 -1373.8814 
2227 -6440.0128 -6440.0128 0.0 -1373.9144 
2228 -6440.0128 -6440.0128 0.0 -1373.8814 
2229 -6439.9422 -6439.9422 0.0 -1353.0589 
2230 -6440.1928 -6440.1928 0.0 -1360.6103 
2231 -6440.1894 -6440.1894 0.0 -1359.4407 
2232 -6440.1927 -6440.1927 0.0 -1360.4902 
2233 -6440.1928 -6440.1928 0.0 -1360.5971 
2234 -6440.1928 -6440.1928 0.0 -1360.6103 
2235 -6440.0791 -6440.0791 0.0 -1386.1256 
2236 -6440.3614 -6440.3614 0.0 -1368.0313 
2237 -6440.359 -6440.359 0.0 -1369.4167 
2238 -6440.3615 -6440.3615 0.0 -1368.1673 
2239 -6440.3615 -6440.3615 0.0 -1368.1469 
2240 -6440.3615 -6440.3615 0.0 -1368.1355 
2241 -6440.3615 -6440.3615 0.0 -1368.1469 
2242 -6440.3208 -6440.3208 0.0 -1411.8637 
2243 -6440.5448 -6440.5448 0.0 -1385.161 
2244 -6440.5422 -6440.5422 0.0 -1387.4471 
2245 -6440.5448 -6440.5448 0.0 -1385.388 
2246 -6440.5449 -6440.5449 0.0 -1385.3244 
2247 -6440.5449 -6440.5449 0.0 -1385.2998 
2248 -6440.5449 -6440.5449 0.0 -1385.286 
2249 -6440.5449 -6440.5449 0.0 -1385.2998 
2250 -6440.3867 -6440.3867 0.0 -1348.9325 
2251 -6440.7048 -6440.7048 0.0 -1366.4246 
2252 -6440.642 -6440.642 0.0 -1411.174 
2253 -6440.8866 -6440.8866 0.0 -1383.3146 
2254 -6440.8845 -6440.8845 0.0 -1385.705 
2255 -6440.886 -6440.886 0.0 -1383.5368 
2256 -6440.8866 -6440.8866 0.0 -1383.3381 
2257 -6440.8865 -6440.8865 0.0 -1383.358 
2258 -6440.8866 -6440.8866 0.0 -1383.3381 
2259 -6440.9833 -6440.9833 0.0 -1417.3615 
2260 -6439.6293 -6439.6293 0.0 -1483.0692 
2261 -6441.1121 -6441.1121 0.0 -1398.7656 
2262 -6441.1107 -6441.1107 0.0 -1400.351 
2263 -6441.112 -6441.112 0.0 -1398.9188 
2264 -6441.001 -6441.001 0.0 -1369.0222 
2265 -6441.2892 -6441.2892 0.0 -1381.7026 
2266 -6441.1459 -6441.1459 0.0 -1443.6986 
2267 -6441.467 -6441.467 0.0 -1403.9651 
2268 -6441.4623 -6441.4623 0.0 -1407.4006 
2269 -6441.467 -6441.467 0.0 -1404.3072 
2270 -6441.467 -6441.467 0.0 -1404.0762 
2271 -6441.6128 -6441.6128 0.0 -1439.3836 
2272 -6440.3028 -6440.3028 0.0 -1509.242 
2273 -6441.721 -6441.721 0.0 -1421.2396 
2274 -6441.7204 -6441.7204 0.0 -1422.8137 
2275 -6441.7212 -6441.7212 0.0 -1421.4451 
2276 -6441.7213 -6441.7213 0.0 -1421.4271 
2277 -6441.7268 -6441.7268 0.0 -1391.816 
2278 -6440.0311 -6440.0311 0.0 -1397.0597 
2279 -6441.9334 -6441.9334 0.0 -1402.1721 
2280 -6441.9304 -6441.9304 0.0 -1400.731 
2281 -6441.933 -6441.933 0.0 -1402.019 
2282 -6441.9334 -6441.9334 0.0 -1402.1575 
2283 -6441.9334 -6441.9334 0.0 -1402.1443 
2284 -6441.9334 -6441.9334 0.0 -1402.1575 
2285 -6441.8157 -6441.8157 0.0 -1468.1287 
2286 -6442.1125 -6442.1125 0.0 -1426.9229 
2287 -6442.1092 -6442.1092 0.0 -1430.5606 
2288 -6442.1125 -6442.1125 0.0 -1427.2836 
2289 -6442.1127 -6442.1127 0.0 -1427.1843 
2290 -6442.1703 -6442.1703 0.0 -1448.6832 
2291 -6440.6963 -6440.6963 0.0 -1501.7302 
2292 -6442.3274 -6442.3274 0.0 -1434.8494 
2293 -6442.3252 -6442.3252 0.0 -1435.914 
2294 -6442.3273 -6442.3273 0.0 -1434.9516 
2295 -6442.3274 -6442.3274 0.0 -1434.8494 
2296 -6442.3523 -6442.3523 0.0 -1413.6122 
2297 -6440.7984 -6440.7984 0.0 -1423.8926 
2298 -6442.5343 -6442.5343 0.0 -1419.9481 
2299 -6442.5328 -6442.5328 0.0 -1418.9881 
2300 -6442.5343 -6442.5343 0.0 -1419.8484 
2301 -6442.5343 -6442.5343 0.0 -1419.8724 
2302 -6442.5343 -6442.5343 0.0 -1419.8484 
2303 -6442.6515 -6442.6515 0.0 -1489.7753 
2304 -6441.3373 -6441.3373 0.0 -1591.7725 
2305 -6442.7676 -6442.7676 0.0 -1456.7522 
2306 -6442.7669 -6442.7669 0.0 -1459.8063 
2307 -6442.7677 -6442.7677 0.0 -1457.165 
2308 -6442.7675 -6442.7675 0.0 -1457.1193 
2309 -6442.7677 -6442.7677 0.0 -1457.165 
2310 -6442.6889 -6442.6889 0.0 -1461.4829 
2311 -6442.9596 -6442.9596 0.0 -1454.8513 
2312 -6442.958 -6442.958 0.0 -1454.7668 
2313 -6442.9594 -6442.9594 0.0 -1454.8357 
2314 -6442.9596 -6442.9596 0.0 -1454.85 
2315 -6442.9595 -6442.9595 0.0 -1454.8466 
2316 -6442.9596 -6442.9596 0.0 -1454.85 
2317 -6442.8793 -6442.8793 0.0 -1452.6187 
2318 -6443.1638 -6443.1638 0.0 -1448.9666 
2319 -6443.1605 -6443.1605 0.0 -1448.8046 
2320 -6443.1633 -6443.1633 0.0 -1448.9378 
2321 -6443.1639 -6443.1639 0.0 -1448.9669 
2322 -6389.7198 -6389.7198 0.0 -1871.95 
2323 -6443.0263 -6443.0263 0.0 -1483.3409 
2324 -6443.249 -6443.249 0.0 -1461.901 
2325 -6443.2465 -6443.2465 0.0 -1464.0108 
2326 -6443.249 -6443.249 0.0 -1462.1137 
2327 -6443.249 -6443.249 0.0 -1462.0649 
2328 -6443.249 -6443.249 0.0 -1462.1137 
2329 -6440.5324 -6440.5324 0.0 -1689.1825 
2330 -6443.8642 -6443.8642 0.0 -1515.2555 
2331 -6443.8346 -6443.8346 0.0 -1529.5192 
2332 -6443.8643 -6443.8643 0.0 -1516.6531 
2333 -6443.8644 -6443.8644 0.0 -1516.2022 
2334 -6443.8644 -6443.8644 0.0 -1516.1031 
2335 -6443.8644 -6443.8644 0.0 -1516.2022 
2336 -6331.5748 -6331.5748 0.0 627.4309 
2337 -6443.7217 -6443.7217 0.0 -1277.1484 
2338 -6444.1083 -6444.1083 0.0 -1409.6548 
2339 -6387.6511 -6387.6511 0.0 -1922.786 
2340 -6444.433 -6444.433 0.0 -1438.5902 
2341 -6444.476 -6444.476 0.0 -1430.7872 
2342 -6348.2489 -6348.2489 0.0 -3316.0719 
2343 -6444.0519 -6444.0519 0.0 -1599.6693 
2344 -6444.5627 -6444.5627 0.0 -1479.6644 
2345 -6444.5575 -6444.5575 0.0 -1491.5656 
2346 -6444.5627 -6444.5627 0.0 -1480.8551 
2347 -6444.5627 -6444.5627 0.0 -1480.4034 
2348 -6444.5627 -6444.5627 0.0 -1480.2374 
2349 -6444.5627 -6444.5627 0.0 -1480.1472 
2350 -6444.5627 -6444.5627 0.0 -1480.0991 
2351 -6444.5627 -6444.5627 0.0 -1480.1472 
2352 -6438.583 -6438.583 0.0 -1589.9249 
2353 -6445.107 -6445.107 0.0 -1485.0994 
2354 -6293.2122 -6293.2122 0.0 -684.7339 
2355 -6444.6245 -6444.6245 0.0 -1375.265 
2356 -6445.3101 -6445.3101 0.0 -1445.6543 
2357 -6407.7828 -6407.7828 0.0 -1601.119 
2358 -6445.478 -6445.478 0.0 -1446.4579 
2359 -6445.5195 -6445.5195 0.0 -1445.8765 
2360 -6445.5177 -6445.5177 0.0 -1445.7913 
2361 -6445.5196 -6445.5196 0.0 -1445.8691 
2362 -6445.5196 -6445.5196 0.0 -1445.8704 
2363 -6445.5196 -6445.5196 0.0 -1445.8691 
2364 -6357.6142 -6357.6142 0.0 -1959.3344 
2365 -6445.236 -6445.236 0.0 -1477.0593 
2366 -6445.6344 -6445.6344 0.0 -1456.259 
2367 -6445.6296 -6445.6296 0.0 -1458.235 
2368 -6445.6341 -6445.6341 0.0 -1456.4528 
2369 -6445.6344 -6445.6344 0.0 -1456.2789 
2370 -6424.1759 -6424.1759 0.0 -1382.6084 
2371 -6445.7401 -6445.7401 0.0 -1440.7685 
2372 -6445.7612 -6445.7612 0.0 -1445.081 
2373 -6445.7599 -6445.7599 0.0 -1446.1609 
2374 -6445.7612 -6445.7612 0.0 -1445.1887 
2375 -6445.7612 -6445.7612 0.0 -1445.0921 
2376 -6445.7612 -6445.7612 0.0 -1445.1017 
2377 -6445.7612 -6445.7612 0.0 -1445.0921 
2378 -6393.7642 -6393.7642 0.0 -1662.8753 
2379 -6445.7012 -6445.7012 0.0 -1456.0693 
2380 -6445.8757 -6445.8757 0.0 -1449.7084 
2381 -6420.5986 -6420.5986 0.0 -1575.674 
